,elec_baseload_MW,elec_cooling_MW,elec_heating_MW,elec_dg_MW,elec_total_MW,nonelec_baseload_MW,nonelec_cooling_MW,nonelec_heating_MW,nonelec_total_MW,elec_net_MW
2018-01-01 00:00:00+00:00,30.470298643301515,2.8943395315397558,2.9424947230050487,0.0,36.30713403549497,16.02706480458668,0.025174190735221487,0.15102707752087957,16.20326571744531,36.30713403549497
2018-01-01 01:00:00+00:00,32.044579196541065,0.7849168470980168,4.088165463655641,0.0,36.917661121191784,21.61165903071498,0.01204868003676597,0.218468263399723,21.842176081433998,36.917661121191784
2018-01-01 02:00:00+00:00,30.73409862581549,0.4892987877294257,5.609049314684883,0.0,36.83244640953426,27.618841188581005,0.0036686340308339535,0.30111486396264747,27.923624686574485,36.83244640953426
2018-01-01 03:00:00+00:00,29.88065265409662,0.4048053117066178,6.704238617186671,0.0,36.98969931390541,31.90700250455648,0.002528749761815027,0.37857552931966204,32.28810981377175,36.98969931390541
2018-01-01 04:00:00+00:00,29.340109916159165,0.36017029226707026,8.107763994405008,0.0,37.80804890747867,36.21691552339532,0.0021613867585810243,0.4949380037191508,36.7140125983255,37.80804890747867
2018-01-01 05:00:00+00:00,29.13004138048628,0.3188038229872398,9.682130911900837,0.0,39.130975479625484,41.9623240725128,0.0017968746341086594,0.5971270891624914,42.56124936741812,39.130975479625484
2018-01-01 06:00:00+00:00,28.682654253776594,0.31080537171508005,11.472603391416364,0.0,40.46605918525968,48.702474226701355,0.001668465472681718,0.7117313772692865,49.415875767329396,40.46605918525968
2018-01-01 07:00:00+00:00,28.434627690766714,0.3369099253037339,11.794371587462175,0.0,40.56590748652363,50.72183985933323,0.0016173653416623988,0.7509655817428811,51.47441963770669,40.56590748652363
2018-01-01 08:00:00+00:00,27.67680961982723,0.48286496954605934,6.4145736181490465,0.0,34.574245965320685,31.954924694176373,0.0033467341362111358,0.4605305670589959,32.418801966932094,34.574245965320685
2018-01-01 09:00:00+00:00,27.949023456146488,0.44006452548861696,7.815545551390985,0.0,36.20462432802842,37.68385513740465,0.0019508959003924084,0.5547316650605674,38.24053777137478,36.20462432802842
2018-01-01 10:00:00+00:00,28.12399655413205,0.433890929711967,8.800609229103927,0.0,37.358493262685116,40.577358181718054,0.0018256985145669933,0.6042192470461547,41.18340318653288,37.358493262685116
2018-01-01 11:00:00+00:00,28.185577393128447,0.389247742456471,10.63257163934977,0.0,39.20739111217814,46.73824213983539,0.0017158140594389299,0.7032234149979226,47.44317770427856,39.20739111217814
2018-01-01 12:00:00+00:00,28.49627829153924,0.3748458713734242,11.437584384245467,0.0,40.30871200122106,49.277824291947546,0.001759172340479859,0.7494565538072779,50.029040339091765,40.30871200122106
2018-01-01 13:00:00+00:00,29.080403243547245,0.39232399536776275,11.644296693203426,0.0,41.117018434573794,50.108118719997975,0.0020364470542233114,0.7712873086208344,50.881442551471196,41.117018434573794
2018-01-01 14:00:00+00:00,30.055364537651187,0.36234029167338133,12.671335672145693,0.0,43.089042874825374,53.52537295044105,0.0018836486585594506,0.8316634082286058,54.35892038943129,43.089042874825374
2018-01-01 15:00:00+00:00,28.15672512589574,0.39455770724139594,12.326586847834136,0.0,40.87787417280943,52.14938637785488,0.0023508612664514214,0.8166125624740214,52.96835128270049,40.87787417280943
2018-01-01 16:00:00+00:00,30.3281745375696,0.5429901821042896,9.874463574295499,0.0,40.74563300750988,44.482605626310175,0.004960568950150468,0.6385048210056038,45.126069052346864,40.74563300750988
2018-01-01 17:00:00+00:00,32.7352257182705,1.4523329490238979,6.196867743460722,0.0,40.38442221114494,31.666675367974733,0.01960031512892321,0.38265055577685003,32.06892995543337,40.38442221114494
2018-01-01 18:00:00+00:00,34.83399602791325,2.6445168612092793,3.572762291510523,0.0,41.05127396858984,20.024583384457465,0.03813851306414942,0.21225298802794737,20.274978872060615,41.05127396858984
2018-01-01 19:00:00+00:00,36.11611134218012,3.79906780684606,1.7279690945836277,0.0,41.64314496612295,11.549814765657887,0.059555231627378996,0.11280380902118235,11.722176773777473,41.64314496612295
2018-01-01 20:00:00+00:00,36.644403771893806,4.963132203659812,0.8802005968247224,0.0,42.48773334403285,7.678658944474971,0.07661526283559243,0.06365751079473221,7.818930830578164,42.48773334403285
2018-01-01 21:00:00+00:00,36.334855630047045,6.0666131608683305,0.45897396491239784,0.0,42.860446670748054,5.769145121114724,0.08872155832279864,0.031903437169487577,5.889768307841643,42.860446670748054
2018-01-01 22:00:00+00:00,34.92773521922753,6.599101164517193,0.2716062974208308,0.0,41.79844492751875,4.817570606189362,0.09199084368903018,0.018119480916141423,4.927681433709831,41.79844492751875
2018-01-01 23:00:00+00:00,32.63899879354669,6.40128080107255,0.21649474745990482,0.0,39.25677465725951,4.37402447823039,0.08199119494677762,0.013954529811804381,4.469967020441466,39.25677465725951
2018-01-02 00:00:00+00:00,30.402536497795772,4.975677143612035,0.22510367444689036,0.0,35.60331749088934,4.299052737215456,0.06289964364094103,0.01366249626051221,4.375616103899233,35.60331749088934
2018-01-02 01:00:00+00:00,31.914644272097878,2.5084523445095592,0.46204421425020087,0.0,34.88514093209261,5.659191281793982,0.0421875184376611,0.021983023899651156,5.723359369866129,34.88514093209261
2018-01-02 02:00:00+00:00,30.47582298461485,1.3951888365791327,1.2020542879038967,0.0,33.07306205257484,9.421147221698783,0.025769815161363268,0.056838275395371375,9.50375519462658,33.07306205257484
2018-01-02 03:00:00+00:00,29.717897238953896,0.8358424771873418,2.231210247792781,0.0,32.78495429186317,13.99856812584661,0.017486482722609935,0.10602210338226843,14.12207403695042,32.78495429186317
2018-01-02 04:00:00+00:00,29.183477211851724,0.5852248575079702,3.3266774738775404,0.0,33.09537513475877,18.65470234474011,0.01039202268096177,0.1842920902522274,18.849387944278043,33.09537513475877
2018-01-02 05:00:00+00:00,28.8764219499202,0.4672388299575272,4.4705423670629685,0.0,33.81420647826041,23.70947857613223,0.005088088072134653,0.283516227136856,23.998082686487784,33.81420647826041
2018-01-02 06:00:00+00:00,28.420001757736216,0.4565013448779104,5.332186160456527,0.0,34.20869065892575,27.27208347995914,0.003970859059056708,0.36159948363638084,27.637653681337298,34.20869065892575
2018-01-02 07:00:00+00:00,28.250026864974743,0.47166542095431296,5.8585305010835125,0.0,34.580218814632545,29.835795091363117,0.004382664458412386,0.4125514085957103,30.252729934331967,34.580218814632545
2018-01-02 08:00:00+00:00,27.867754783105,0.49330051566585037,6.229454167051774,0.0,34.5905060271345,31.268271931556143,0.004280937140617769,0.45045707096079407,31.72300957835522,34.5905060271345
2018-01-02 09:00:00+00:00,28.022813134258723,0.4745569795987724,7.081603996509788,0.0,35.5789642393281,34.91520062814388,0.0026170710077296883,0.5149620163818271,35.432781339680375,35.5789642393281
2018-01-02 10:00:00+00:00,28.15119172959119,0.45796024238377114,7.949262192554335,0.0,36.55840870952048,38.49519975799888,0.0018797823905772199,0.5747427648306259,39.07182267452619,36.55840870952048
